model,score_val,eval_metric,pred_time_val,fit_time,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
CatBoost_r167_BAG_L1,0.8033475177304965,roc_auc,0.019311904907226562,10.851125955581665,0.019311904907226562,10.851125955581665,1,True,44
XGBoost_BAG_L1,0.8029645390070922,roc_auc,0.020151615142822266,4.101771116256714,0.020151615142822266,4.101771116256714,1,True,9
RandomForestEntr_BAG_L1,0.8026666666666666,roc_auc,0.09068703651428223,0.9741792678833008,0.09068703651428223,0.9741792678833008,1,True,4
CatBoost_r86_BAG_L1,0.802595744680851,roc_auc,0.020156145095825195,21.294954776763916,0.020156145095825195,21.294954776763916,1,True,50
NeuralNetTorch_r36_BAG_L1,0.8025248226950354,roc_auc,0.19476580619812012,15.560600280761719,0.19476580619812012,15.560600280761719,1,True,98
NeuralNetFastAI_r65_BAG_L1,0.8024822695035461,roc_auc,0.0658559799194336,23.749459981918335,0.0658559799194336,23.749459981918335,1,True,65
CatBoost_r49_BAG_L1,0.8024539007092197,roc_auc,0.01953291893005371,5.692760229110718,0.01953291893005371,5.692760229110718,1,True,53
CatBoost_r70_BAG_L1,0.8024255319148936,roc_auc,0.022260665893554688,19.27878212928772,0.022260665893554688,19.27878212928772,1,True,40
NeuralNetFastAI_r102_BAG_L1,0.802113475177305,roc_auc,0.06292867660522461,19.691354274749756,0.06292867660522461,19.691354274749756,1,True,22
NeuralNetFastAI_BAG_L1,0.801659574468085,roc_auc,0.035520076751708984,2.9743101596832275,0.035520076751708984,2.9743101596832275,1,True,8
ExtraTrees_r178_BAG_L1,0.8002269503546099,roc_auc,0.0915215015411377,1.3621125221252441,0.0915215015411377,1.3621125221252441,1,True,73
LightGBM_r96_BAG_L1,0.7999148936170213,roc_auc,2.6096689701080322,10.316493511199951,2.6096689701080322,10.316493511199951,1,True,17
XGBoost_r89_BAG_L1,0.7999007092198581,roc_auc,0.0167233943939209,4.142033338546753,0.0167233943939209,4.142033338546753,1,True,27
XGBoost_r22_BAG_L1,0.799340425531915,roc_auc,0.01868581771850586,4.453870534896851,0.01868581771850586,4.453870534896851,1,True,81
LightGBM_r130_BAG_L1,0.7993191489361703,roc_auc,2.4522979259490967,5.461100101470947,2.4522979259490967,5.461100101470947,1,True,29
RandomForestGini_BAG_L1,0.7986737588652483,roc_auc,0.0930330753326416,1.0784242153167725,0.0930330753326416,1.0784242153167725,1,True,3
NeuralNetFastAI_r37_BAG_L1,0.7979716312056737,roc_auc,0.07074713706970215,31.941130876541138,0.07074713706970215,31.941130876541138,1,True,51
RandomForest_r166_BAG_L1,0.7973687943262411,roc_auc,0.08952617645263672,1.4952960014343262,0.08952617645263672,1.4952960014343262,1,True,74
XGBoost_r31_BAG_L1,0.79622695035461,roc_auc,0.03005075454711914,11.254047155380249,0.03005075454711914,11.254047155380249,1,True,75
RandomForest_r127_BAG_L1,0.7949219858156029,roc_auc,0.09339785575866699,1.0865421295166016,0.09339785575866699,1.0865421295166016,1,True,56
XGBoost_r194_BAG_L1,0.7948936170212766,roc_auc,0.10083222389221191,5.4474403858184814,0.10083222389221191,5.4474403858184814,1,True,33
RandomForest_r15_BAG_L1,0.7936879432624113,roc_auc,0.0916287899017334,1.0944135189056396,0.0916287899017334,1.0944135189056396,1,True,79
RandomForest_r39_BAG_L1,0.7931063829787235,roc_auc,0.08657503128051758,0.9025411605834961,0.08657503128051758,0.9025411605834961,1,True,43
